1917,1,1,3400,12,16,2,0,4,200,0,1
1663,2,1,2800,24,32,4,0,4,266,0,1
1757,1,1,3000,12,16,2,0,4,266,0,1
1751,2,1,3000,12,16,2,0,4,266,0,1
1836,2,1,3200,24,32,4,0,4,266,0,1
1315,4,2,2667,48,64,8,0,8,333,0,1
1510,4,2,3000,48,64,8,0,8,333,0,1
1396,4,2,3000,48,64,8,0,8,333,0,1
1854,4,2,3200,48,64,8,0,8,333,0,1
1690,4,2,3200,48,64,8,0,8,333,0,1
1701,4,2,3200,48,64,8,0,8,333,0,1
2018,4,2,3733,48,64,8,0,8,333,0,1
1595,4,2,1600,128,128,16,0,8,333,0,1
1739,4,2,1600,128,128,16,0,8,333,0,1
2120,4,2,2000,128,128,16,0,8,333,0,1
1975,4,2,2000,128,128,16,0,8,333,0,1
2450,4,2,2666,128,128,16,0,8,333,0,1
2342,4,2,2666,128,128,16,0,8,333,0,1
2512,4,2,3000,128,128,16,0,8,333,0,1
2666,4,2,3000,128,128,16,0,8,333,0,1
1750,2,1,3000,24,32,4,0,2,333,0,1
2138,2,1,3733,24,32,4,0,2,333,0,1
1080,1,1,1600,32,32,2,0,1,266,0,1
1714,1,1,3000,12,16,2,0,2,333,0,1
2009,2,1,3600,24,32,4,0,2,333,0,1
2009,2,1,3600,64,64,4,0,2,333,0,1
2034,1,1,3800,12,16,2,0,2,333,0,1
2112,1,1,3733,12,16,2,0,1,333,0,1
2232,2,1,3733,24,32,4,0,1,333,0,1
2847,2,1,2933,64,64,4,0,2,333,0,1
2836,2,1,2933,64,64,4,0,1,333,0,1
2000,2,1,3466,24,32,4,0,1,333,0,1
2104,2,1,3733,24,32,4,0,1,333,0,1
2212,2,1,3733,24,32,4,0,2,400,0,1
2732,4,1,2667,128,128,8,0,2,400,0,1
2909,2,1,2933,64,64,4,0,2,400,0,1
2045,2,1,1866,64,64,2,0,2,400,0,1
1963,2,1,1867,64,64,2,0,2,533,0,1
2049,2,1,1867,64,64,2,0,2,533,0,1
2238,2,1,2133,64,64,2,0,2,400,0,1
2259,2,1,2133,64,64,4,0,2,533,0,1
2601,2,1,2400,64,64,4,0,2,400,0,1
2777,2,1,2667,64,64,4,0,2,400,0,1
2847,2,1,2667,64,64,4,0,2,533,0,1
1768,2,1,2800,24,32,4,0,2,400,0,1
3048,2,1,2933,64,64,4,0,2,533,0,1
3046,2,1,2933,64,64,4,0,2,533,0,1
1866,2,1,3000,24,32,4,0,2,400,0,1
1960,2,1,3200,24,32,4,0,2,400,0,1
2048,2,1,3400,24,32,4,0,2,400,0,1
2133,2,1,3600,24,32,4,0,2,400,0,1
2272,1,1,3733,24,32,2,0,2,533,0,1
2280,2,1,3733,24,32,4,0,2,533,0,1
1318,2,1,1667,64,64,2,0,1,266,0,1
1581,2,1,2167,64,64,2,0,1,266,0,1
2776,4,2,3000,128,128,8,0,4,333,0,1
2138,4,2,2330,128,128,8,0,4,333,0,1
2570,4,2,2660,128,128,8,0,4,333,0,1
2773,4,2,3000,128,128,8,0,4,333,0,1
3001,1,1,1600,16,16,1.25,9,8,200,0,1
3098,1,1,1600,16,16,1.25,12,64,200,0,1
2752,4,2,2992,128,128,8,0,4,333,0,1
1753,1,1,2800,64,64,1,0,4,200,0,1
1784,1,1,2800,64,64,1,0,8,200,0,1
1860,1,1,3000,64,64,1,0,8,200,0,1
1788,1,1,2800,64,64,1,0,4,200,0,1
1860,1,1,3000,64,64,1,0,8,200,0,1
1784,1,1,2800,64,64,1,0,8,200,0,1
1859,1,1,3000,64,64,1,0,8,200,0,1
1866,1,1,3000,64,64,1,0,8,200,0,1
1325,2,1,1800,64,64,2,0,2,200,0,1
1700,1,1,3200,12,16,2,0,8,200,0,1
1782,1,1,3400,12,16,2,0,16,200,0,1
1655,1,1,3000,12,16,2,0,8,200,0,1
2676,2,1,3000,64,64,4,0,16,333,0,1
1922,2,1,3730,24,32,4,0,4,333,0,1
2620,2,1,3000,64,64,4,0,16,333,0,1
2633,2,1,3000,64,64,4,0,4,333,0,1
1709,4,1,1600,128,128,8,0,16,333,0,1
1910,4,1,1860,128,128,8,0,16,333,0,1
2102,4,1,2000,128,128,8,0,16,333,0,1
2586,4,1,2660,128,128,8,0,16,333,0,1
2620,2,1,3000,64,64,4,0,4,333,0,1
2263,2,1,2330,64,64,4,0,8,333,0,1
1727,4,1,1600,128,128,8,0,16,333,0,1
1935,4,1,1860,128,128,8,0,16,333,0,1
2114,4,1,2000,128,128,8,0,16,333,0,1
2580,4,1,2660,128,128,8,0,16,333,0,1
1806,2,1,3733,24,32,4,0,16,333,0,1
1727,4,1,1600,128,128,8,0,16,333,0,1
2698,2,1,3000,64,64,4,0,8,333,0,1
1758,2,1,3200,24,32,2,0,4,333,0,1
1573,2,1,3200,24,32,2,0,4,333,0,1
1785,2,1,3460,24,32,4,0,4,266,0,1
1734,2,1,3200,24,32,2,0,4,333,0,1
1732,2,1,3200,24,32,2,0,4,333,0,1
1889,1,1,3800,12,16,2,0,8,200,0,1
1909,1,1,3800,12,16,2,0,16,200,0,1
1894,1,1,3800,12,16,2,0,8,200,0,1
1903,1,1,3800,12,16,2,0,16,200,0,1
1779,1,1,3800,12,16,2,0,6,166,0,1
1902,1,1,3800,12,16,2,0,16,200,0,1
1804,1,1,3800,12,16,2,0,8,166,0,1
1343,2,1,2000,64,64,4,0,16,200,0,1
1847,1,1,3800,12,16,2,0,12,200,0,1
1996,2,2,3600,24,32,4,0,4,200,0,1
1408,4,4,3657,48,64,4,0,16,200,0,1
